Date,Open,High,Low,Close,Adj Close,Volume,RSI(7),position
2015-01-13,106.44000244140625,107.11000061035156,106.0199966430664,106.66999816894531,87.7642593383789,1414400,68.42712933736767,0.0
2015-01-14,106.29000091552734,107.18000030517578,106.13999938964844,107.0199966430664,88.05221557617188,1499500,70.66759461502276,0.0
2015-01-15,107.83999633789062,109.11000061035156,107.58000183105469,108.45999908447266,89.23701477050781,1516400,78.12024142309849,-1.0
2015-01-16,108.95999908447266,110.75,108.91000366210938,110.66000366210938,91.04708099365234,2532200,84.94028079046342,-1.0
2015-01-20,111.0,111.3499984741211,109.45999908447266,110.37999725341797,90.81671905517578,1148700,81.18277693240988,-1.0
2015-01-21,108.95999908447266,110.37999725341797,108.70999908447266,110.19999694824219,90.66860961914062,1320600,78.57586143760693,-1.0
2015-01-22,110.3499984741211,110.98999786376953,109.26000213623047,110.77999877929688,91.14582061767578,1151900,80.8835310881212,-1.0
2015-01-23,108.7300033569336,109.31999969482422,108.1500015258789,108.62000274658203,89.36866760253906,1556900,55.09798372512375,-1.0
2015-01-26,108.56999969482422,109.4000015258789,108.16000366210938,109.33000183105469,89.95279693603516,808500,59.98948346819752,0.0
2015-01-27,106.91000366210938,109.77999877929688,106.91000366210938,109.18000030517578,89.82942199707031,1071400,58.42082444684845,0.0
2015-01-28,109.18000030517578,110.22000122070312,107.38999938964844,107.68000030517578,88.59526062011719,1431300,44.76460330407734,0.0
2015-01-29,101.91999816894531,103.41000366210938,98.7300033569336,103.29000091552734,84.98332977294922,6049800,24.894852834746906,0.0
2015-01-30,102.33999633789062,103.55999755859375,101.80000305175781,102.20999908447266,84.0947494506836,3111800,22.081678900164288,1.0
2015-02-02,102.0,104.16000366210938,101.55999755859375,104.05999755859375,85.61683654785156,1624700,36.43624945207638,1.0
2015-02-03,104.19999694824219,104.77999877929688,103.70999908447266,104.69999694824219,86.1434097290039,1264300,40.83538779172585,0.0
2015-02-04,104.55999755859375,106.4800033569336,104.55999755859375,105.69999694824219,86.9661636352539,1555400,47.46345418289746,0.0
2015-02-05,105.93000030517578,106.33999633789062,105.08999633789062,105.80999755859375,87.05668640136719,886600,48.2080641687299,0.0
2015-02-06,105.55999755859375,106.41000366210938,105.19000244140625,105.52999877929688,86.8263168334961,1106800,46.260957298625286,0.0
2015-02-09,105.04000091552734,105.97000122070312,104.80999755859375,104.94999694824219,86.34910583496094,879500,42.14702588517185,0.0
2015-02-10,105.61000061035156,106.22000122070312,104.98999786376953,105.87999725341797,87.11426544189453,793700,50.398601258714805,0.0
2015-02-11,106.06999969482422,106.44999694824219,104.98999786376953,106.16999816894531,87.35287475585938,781400,52.8454003494048,0.0
2015-02-12,105.95999908447266,106.66999816894531,105.37999725341797,106.66000366210938,87.75604248046875,1043600,57.024420785157716,0.0
2015-02-13,106.08999633789062,106.51000213623047,105.72000122070312,106.0199966430664,87.2294692993164,1122100,50.23975411026596,0.0
2015-02-17,105.88999938964844,106.30999755859375,105.0,105.91000366210938,87.13898468017578,1105100,49.06916803747277,0.0
2015-02-18,105.91000366210938,107.0,105.5199966430664,106.94999694824219,87.99462890625,1267100,59.4829030278878,0.0
2015-02-19,106.97000122070312,107.30999755859375,105.41999816894531,105.94999694824219,87.17186737060547,1447900,48.38475420696117,0.0
2015-02-20,106.04000091552734,107.56999969482422,105.45999908447266,107.23999786376953,88.23324584960938,1483700,59.70073744470622,0.0
2015-02-23,106.08999633789062,106.4800033569336,105.19999694824219,105.97000122070312,87.62547302246094,1141300,47.69151788811186,0.0
2015-02-24,105.55999755859375,106.05999755859375,104.63999938964844,105.73999786376953,87.435302734375,1233300,45.74715393558397,0.0
