Date,Open,High,Low,Close,Adj Close,Volume,RSI(7),position
2015-01-13,33.98500061035156,34.224998474121094,33.459999084472656,33.58000183105469,29.719011306762695,8837600,37.38059565221215,0.0
2015-01-14,32.974998474121094,33.31999969482422,32.79499816894531,33.1150016784668,29.307464599609375,7310200,26.328630493442134,0.0
2015-01-15,33.29999923706055,33.52000045776367,32.630001068115234,32.63999938964844,28.8870792388916,7403800,19.46870089005612,1.0
2015-01-16,32.65999984741211,33.435001373291016,32.54999923706055,33.375,29.537569046020508,6533000,45.2302080595715,1.0
2015-01-20,33.564998626708984,33.595001220703125,32.849998474121094,33.11000061035156,29.303041458129883,5662800,39.86591754057718,0.0
2015-01-21,33.040000915527344,33.40999984741211,32.90999984741211,33.005001068115234,29.21011734008789,6088400,37.793894081623534,0.0
2015-01-22,33.23500061035156,33.869998931884766,33.005001068115234,33.75,29.86945343017578,5114000,56.50644046924729,0.0
2015-01-23,33.80500030517578,33.974998474121094,33.60499954223633,33.814998626708984,29.926969528198242,4291800,57.79861708582036,0.0
2015-01-26,33.67499923706055,34.125,33.630001068115234,34.06999969482422,30.15266227722168,5423200,62.85030780438174,0.0
2015-01-27,33.81999969482422,34.334999084472656,33.70500183105469,34.125,30.201335906982422,5990600,63.936599926661174,0.0
2015-01-28,34.3849983215332,34.68000030517578,33.60499954223633,33.6349983215332,29.767675399780273,6187400,49.033843456348215,0.0
2015-01-29,33.6150016784668,33.83000183105469,33.2400016784668,33.80500030517578,29.918123245239258,5677200,53.427719332466715,0.0
2015-01-30,33.52000045776367,33.67499923706055,32.939998626708984,32.970001220703125,29.179141998291016,6132400,35.76104232457943,0.0
2015-02-02,32.95500183105469,33.09000015258789,32.14500045776367,32.935001373291016,29.148168563842773,6823800,35.19198123390246,0.0
2015-02-03,33.04999923706055,33.70000076293945,33.040000915527344,33.650001525878906,29.78095245361328,5001000,53.01242540619898,0.0
2015-02-04,33.70000076293945,34.099998474121094,33.5,33.935001373291016,30.03319549560547,7275000,58.33961704323876,0.0
2015-02-05,34.13999938964844,34.32500076293945,33.96500015258789,34.220001220703125,30.285415649414062,5529600,63.20632464107143,0.0
2015-02-06,34.26499938964844,34.44499969482422,33.98500061035156,34.125,30.201335906982422,4457600,60.459639385330654,0.0
2015-02-09,33.994998931884766,34.060001373291016,33.70000076293945,33.75,29.86945343017578,3886800,50.377864723232555,0.0
2015-02-10,34.05500030517578,34.20500183105469,33.95500183105469,34.14500045776367,30.29758644104004,6110600,58.81707395856012,0.0
2015-02-11,34.13999938964844,34.310001373291016,34.04499816894531,34.18000030517578,30.32863426208496,5019800,59.52859851261927,0.0
2015-02-12,34.33000183105469,34.45500183105469,34.025001525878906,34.439998626708984,30.55934715270996,6490400,64.799371300247,0.0
2015-02-13,34.42499923706055,34.625,34.279998779296875,34.619998931884766,30.71906280517578,5436400,68.14971150077083,0.0
2015-02-17,34.70500183105469,34.70500183105469,34.20500183105469,34.29499816894531,30.430688858032227,6017800,56.768165089106134,0.0
2015-02-18,34.189998626708984,34.255001068115234,33.814998626708984,33.834999084472656,30.02251625061035,6956000,44.49696542070193,0.0
2015-02-19,33.8650016784668,34.03499984741211,33.83000183105469,33.90999984741211,30.08906364440918,4491000,46.68903440966405,0.0
